,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_rf__bootstrap,param_rf__max_depth,param_rf__max_features,param_rf__min_samples_split,param_rf__n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
24,0.3609877109527588,0.23914346851060195,0.016193962097167967,0.0033112169528993294,True,10,auto,2,50,"{'rf__bootstrap': True, 'rf__max_depth': 10, 'rf__max_features': 'auto', 'rf__min_samples_split': 2, 'rf__n_estimators': 50}",-44.240210759559034,-35.05615290533788,-42.09565727790203,-40.523405498614714,-38.78328486692335,-40.1397422616674,3.1135028614042173,20
25,0.3990830898284912,0.003945186123196542,0.020841026306152345,0.000997631776127622,True,10,auto,2,100,"{'rf__bootstrap': True, 'rf__max_depth': 10, 'rf__max_features': 'auto', 'rf__min_samples_split': 2, 'rf__n_estimators': 100}",-44.580042062279794,-34.593979924238,-41.87272378331098,-40.627185099789536,-38.41278718435072,-40.01734361079381,3.3651161759367247,12
26,0.8076163291931152,0.03648800213822329,0.036115264892578124,0.0065538295006817675,True,10,auto,2,200,"{'rf__bootstrap': True, 'rf__max_depth': 10, 'rf__max_features': 'auto', 'rf__min_samples_split': 2, 'rf__n_estimators': 200}",-43.23362435542279,-34.356639505151975,-41.83951216665649,-40.29386476395255,-38.71710298532035,-39.68814875530084,3.0637746135685893,3
27,2.000300073623657,0.5329283392562698,0.06636734008789062,0.016035779480674108,True,10,auto,2,400,"{'rf__bootstrap': True, 'rf__max_depth': 10, 'rf__max_features': 'auto', 'rf__min_samples_split': 2, 'rf__n_estimators': 400}",-43.684547161942824,-34.095392001127095,-42.265087262213925,-40.37979992023321,-39.02659664561661,-39.89028459822673,3.304617328441562,8
28,0.19595041275024414,0.0060547945786172275,0.016827106475830078,0.0014218401993449595,True,10,auto,6,50,"{'rf__bootstrap': True, 'rf__max_depth': 10, 'rf__max_features': 'auto', 'rf__min_samples_split': 6, 'rf__n_estimators': 50}",-43.181074021159056,-34.6218079386919,-42.03794897497093,-40.633660651607165,-39.24452334209728,-39.94380298570527,2.9716627695937645,10
29,0.37981390953063965,0.003807937047089191,0.018669319152832032,0.0005466592160550462,True,10,auto,6,100,"{'rf__bootstrap': True, 'rf__max_depth': 10, 'rf__max_features': 'auto', 'rf__min_samples_split': 6, 'rf__n_estimators': 100}",-43.719690009823886,-34.33965302143187,-42.77545741812544,-40.43930276117802,-39.279576235183825,-40.110735889148614,3.2933105136916376,18
30,0.740053653717041,0.014093308024835913,0.0325930118560791,0.0034793494947233474,True,10,auto,6,200,"{'rf__bootstrap': True, 'rf__max_depth': 10, 'rf__max_features': 'auto', 'rf__min_samples_split': 6, 'rf__n_estimators': 200}",-44.075782779385285,-34.29587212285067,-42.36934982679083,-40.94549780030509,-39.335987911394355,-40.204498088145236,3.343312115529761,23
31,1.487997579574585,0.021978979853556613,0.053302764892578125,0.0010495174478146025,True,10,auto,6,400,"{'rf__bootstrap': True, 'rf__max_depth': 10, 'rf__max_features': 'auto', 'rf__min_samples_split': 6, 'rf__n_estimators': 400}",-43.701302544869726,-34.07863924403227,-42.38250676563851,-40.621419798862654,-39.64415001075797,-40.08560367283222,3.31405021255072,17
32,0.20791082382202147,0.01803275981810398,0.019727802276611327,0.004151945507127183,True,10,auto,10,50,"{'rf__bootstrap': True, 'rf__max_depth': 10, 'rf__max_features': 'auto', 'rf__min_samples_split': 10, 'rf__n_estimators': 50}",-44.72691369032968,-34.19019310351633,-43.09149717255309,-40.95958567705673,-40.936229642270895,-40.78088385714535,3.5889652157993193,35
33,0.372102165222168,0.00932188689576156,0.019748544692993163,0.0010616959448879186,True,10,auto,10,100,"{'rf__bootstrap': True, 'rf__max_depth': 10, 'rf__max_features': 'auto', 'rf__min_samples_split': 10, 'rf__n_estimators': 100}",-43.86049109667763,-34.73850220350277,-43.05152384407429,-40.95054472523095,-39.933356978992684,-40.50688376969566,3.2100426516803577,31
